RUN	perf.TestSimulation	testsimulation	1707849828248	 	3.0.3
USER	mainScenario	1	START	1707849829052	1707849829052
REQUEST	346	ticketattributes	/cgi-bin/reservations.pl	1707850958921	1707850959060	OK	 
REQUEST	349	open	/webtours/	1707850959056	1707850959088	OK	 
REQUEST	347	openflights	/cgi-bin/nav.pl	1707850958981	1707850959088	OK	 
GROUP	348	open	1707850958055	1707850959316	237	OK
REQUEST	349	open	/cgi-bin/welcome.pl	1707850959089	1707850959332	OK	 
REQUEST	348	login	/cgi-bin/login.pl	1707850959316	1707850959387	OK	 
REQUEST	349	open	/cgi-bin/nav.pl	1707850959332	1707850959433	OK	 
REQUEST	348	login	/cgi-bin/login.pl	1707850959387	1707850959489	OK	 
REQUEST	348	login	/cgi-bin/nav.pl	1707850959489	1707850959585	OK	 
GROUP	344	signoff	1707850958319	1707850959907	591	OK
USER	mainScenario	344	END	1707850951053	1707850959907
GROUP	346	ticketattributes	1707850958319	1707850960062	741	OK
GROUP	347	openflights	1707850958539	1707850960079	549	OK
REQUEST	346	Itinerary	/cgi-bin/welcome.pl	1707850960062	1707850960156	OK	 
REQUEST	347	ticketattributes	/cgi-bin/reservations.pl	1707850960079	1707850960197	OK	 
REQUEST	346	Itinerary	/cgi-bin/nav.pl	1707850960156	1707850960345	OK	 
REQUEST	347	ticketattributes	/cgi-bin/reservations.pl	1707850960197	1707850960345	OK	 
GROUP	349	open	1707850959056	1707850960451	376	OK
REQUEST	347	ticketattributes	/cgi-bin/reservations.pl	1707850960345	1707850960571	OK	 
GROUP	348	login	1707850959316	1707850960579	269	OK
REQUEST	349	login	/cgi-bin/login.pl	1707850960451	1707850960646	OK	 
REQUEST	348	openflights	/cgi-bin/welcome.pl	1707850960579	1707850960708	OK	 
REQUEST	345	Itinerary	/cgi-bin/itinerary.pl	1707850958398	1707850960716	OK	 
REQUEST	349	login	/cgi-bin/login.pl	1707850960647	1707850960753	OK	 
REQUEST	348	openflights	/cgi-bin/reservations.pl	1707850960708	1707850960816	OK	 
REQUEST	349	login	/cgi-bin/nav.pl	1707850960753	1707850960857	OK	 
REQUEST	348	openflights	/cgi-bin/nav.pl	1707850960816	1707850960907	OK	 
USER	mainScenario	350	START	1707850961059	1707850961059
REQUEST	350	open	/webtours/	1707850961059	1707850961114	OK	 
REQUEST	346	Itinerary	/cgi-bin/itinerary.pl	1707850960345	1707850961163	OK	 
REQUEST	350	open	/cgi-bin/welcome.pl	1707850961114	1707850961195	OK	 
REQUEST	350	open	/cgi-bin/nav.pl	1707850961195	1707850961293	OK	 
GROUP	347	ticketattributes	1707850960079	1707850961589	492	OK
REQUEST	347	Itinerary	/cgi-bin/welcome.pl	1707850961589	1707850961644	OK	 
GROUP	345	Itinerary	1707850958119	1707850961699	2596	OK
REQUEST	347	Itinerary	/cgi-bin/nav.pl	1707850961644	1707850961746	OK	 
REQUEST	345	signoff	/cgi-bin/welcome.pl	1707850961699	1707850961806	OK	 
GROUP	349	login	1707850960451	1707850961839	405	OK
GROUP	348	openflights	1707850960579	1707850961913	328	OK
REQUEST	345	signoff	/cgi-bin/nav.pl	1707850961806	1707850962077	OK	 
REQUEST	349	openflights	/cgi-bin/welcome.pl	1707850961839	1707850962116	OK	 
REQUEST	348	ticketattributes	/cgi-bin/reservations.pl	1707850961913	1707850962120	OK	 
GROUP	346	Itinerary	1707850960062	1707850962146	1101	OK
REQUEST	347	Itinerary	/cgi-bin/itinerary.pl	1707850961746	1707850962224	OK	 
GROUP	350	open	1707850961059	1707850962316	234	OK
REQUEST	349	openflights	/cgi-bin/reservations.pl	1707850962116	1707850962334	OK	 
REQUEST	348	ticketattributes	/cgi-bin/reservations.pl	1707850962120	1707850962340	OK	 
REQUEST	346	signoff	/cgi-bin/welcome.pl	1707850962146	1707850962348	OK	 
REQUEST	350	login	/cgi-bin/login.pl	1707850962316	1707850962410	OK	 
REQUEST	349	openflights	/cgi-bin/nav.pl	1707850962334	1707850962545	OK	 
REQUEST	348	ticketattributes	/cgi-bin/reservations.pl	1707850962340	1707850962594	OK	 
REQUEST	346	signoff	/cgi-bin/nav.pl	1707850962348	1707850962594	OK	 
REQUEST	350	login	/cgi-bin/login.pl	1707850962410	1707850962599	OK	 
REQUEST	350	login	/cgi-bin/nav.pl	1707850962599	1707850962695	OK	 
USER	mainScenario	351	START	1707850963066	1707850963066
GROUP	345	signoff	1707850961699	1707850963098	378	OK
USER	mainScenario	345	END	1707850952067	1707850963098
REQUEST	351	open	/webtours/	1707850963066	1707850963121	OK	 
REQUEST	351	open	/cgi-bin/welcome.pl	1707850963121	1707850963210	OK	 
GROUP	347	Itinerary	1707850961589	1707850963238	635	OK
REQUEST	347	signoff	/cgi-bin/welcome.pl	1707850963238	1707850963332	OK	 
REQUEST	351	open	/cgi-bin/nav.pl	1707850963210	1707850963341	OK	 
REQUEST	347	signoff	/cgi-bin/nav.pl	1707850963332	1707850963434	OK	 
GROUP	349	openflights	1707850961839	1707850963565	706	OK
GROUP	348	ticketattributes	1707850961913	1707850963581	681	OK
GROUP	346	signoff	1707850962146	1707850963597	448	OK
USER	mainScenario	346	END	1707850954059	1707850963597
REQUEST	349	ticketattributes	/cgi-bin/reservations.pl	1707850963565	1707850963639	OK	 
REQUEST	348	Itinerary	/cgi-bin/welcome.pl	1707850963581	1707850963685	OK	 
GROUP	350	login	1707850962316	1707850963689	379	OK
REQUEST	349	ticketattributes	/cgi-bin/reservations.pl	1707850963639	1707850963756	OK	 
REQUEST	350	openflights	/cgi-bin/welcome.pl	1707850963689	1707850963859	OK	 
REQUEST	348	Itinerary	/cgi-bin/nav.pl	1707850963686	1707850963919	OK	 
REQUEST	349	ticketattributes	/cgi-bin/reservations.pl	1707850963756	1707850963919	OK	 
REQUEST	350	openflights	/cgi-bin/reservations.pl	1707850963859	1707850963999	OK	 
USER	mainScenario	352	START	1707850964064	1707850964064
REQUEST	352	open	/webtours/	1707850964065	1707850964249	OK	 
REQUEST	350	openflights	/cgi-bin/nav.pl	1707850963999	1707850964253	OK	 
REQUEST	352	open	/cgi-bin/welcome.pl	1707850964249	1707850964333	OK	 
GROUP	351	open	1707850963066	1707850964358	275	OK
REQUEST	348	Itinerary	/cgi-bin/itinerary.pl	1707850963920	1707850964380	OK	 
GROUP	347	signoff	1707850963238	1707850964420	196	OK
USER	mainScenario	347	END	1707850956063	1707850964420
REQUEST	352	open	/cgi-bin/nav.pl	1707850964333	1707850964471	OK	 
REQUEST	351	login	/cgi-bin/login.pl	1707850964358	1707850964477	OK	 
REQUEST	351	login	/cgi-bin/login.pl	1707850964478	1707850964575	OK	 
REQUEST	351	login	/cgi-bin/nav.pl	1707850964575	1707850964710	OK	 
GROUP	349	ticketattributes	1707850963565	1707850964916	354	OK
REQUEST	349	Itinerary	/cgi-bin/welcome.pl	1707850964916	1707850965010	OK	 
GROUP	350	openflights	1707850963689	1707850965259	564	OK
REQUEST	350	ticketattributes	/cgi-bin/reservations.pl	1707850965259	1707850965338	OK	 
GROUP	348	Itinerary	1707850963581	1707850965383	797	OK
REQUEST	349	Itinerary	/cgi-bin/nav.pl	1707850965011	1707850965419	OK	 
REQUEST	350	ticketattributes	/cgi-bin/reservations.pl	1707850965338	1707850965447	OK	 
GROUP	352	open	1707850964065	1707850965492	406	OK
REQUEST	348	signoff	/cgi-bin/welcome.pl	1707850965383	1707850965619	OK	 
GROUP	351	login	1707850964358	1707850965709	351	OK
REQUEST	350	ticketattributes	/cgi-bin/reservations.pl	1707850965447	1707850965784	OK	 
REQUEST	352	login	/cgi-bin/login.pl	1707850965492	1707850965878	OK	 
REQUEST	348	signoff	/cgi-bin/nav.pl	1707850965619	1707850965963	OK	 
REQUEST	351	openflights	/cgi-bin/welcome.pl	1707850965709	1707850965972	OK	 
USER	mainScenario	353	START	1707850966068	1707850966068
REQUEST	352	login	/cgi-bin/login.pl	1707850965878	1707850966083	OK	 
REQUEST	353	open	/webtours/	1707850966068	1707850966177	OK	 
REQUEST	351	openflights	/cgi-bin/reservations.pl	1707850965972	1707850966177	OK	 
REQUEST	349	Itinerary	/cgi-bin/itinerary.pl	1707850965419	1707850966197	OK	 
REQUEST	352	login	/cgi-bin/nav.pl	1707850966083	1707850966235	OK	 
REQUEST	353	open	/cgi-bin/welcome.pl	1707850966177	1707850966362	OK	 
REQUEST	351	openflights	/cgi-bin/nav.pl	1707850966177	1707850966362	OK	 
REQUEST	353	open	/cgi-bin/nav.pl	1707850966362	1707850966763	OK	 
GROUP	350	ticketattributes	1707850965259	1707850966770	525	OK
REQUEST	350	Itinerary	/cgi-bin/welcome.pl	1707850966771	1707850966835	OK	 
REQUEST	350	Itinerary	/cgi-bin/nav.pl	1707850966836	1707850966934	OK	 
GROUP	348	signoff	1707850965383	1707850966973	580	OK
USER	mainScenario	348	END	1707850958055	1707850966973
GROUP	349	Itinerary	1707850964916	1707850967189	1280	OK
REQUEST	350	Itinerary	/cgi-bin/itinerary.pl	1707850966934	1707850967199	OK	 
GROUP	352	login	1707850965492	1707850967235	743	OK
REQUEST	349	signoff	/cgi-bin/welcome.pl	1707850967189	1707850967262	OK	 
REQUEST	352	openflights	/cgi-bin/welcome.pl	1707850967235	1707850967315	OK	 
REQUEST	349	signoff	/cgi-bin/nav.pl	1707850967263	1707850967356	OK	 
GROUP	351	openflights	1707850965709	1707850967360	653	OK
REQUEST	352	openflights	/cgi-bin/reservations.pl	1707850967315	1707850967435	OK	 
REQUEST	351	ticketattributes	/cgi-bin/reservations.pl	1707850967360	1707850967490	OK	 
REQUEST	352	openflights	/cgi-bin/nav.pl	1707850967436	1707850967531	OK	 
REQUEST	351	ticketattributes	/cgi-bin/reservations.pl	1707850967490	1707850967598	OK	 
REQUEST	351	ticketattributes	/cgi-bin/reservations.pl	1707850967599	1707850967710	OK	 
GROUP	353	open	1707850966068	1707850967781	695	OK
REQUEST	353	login	/cgi-bin/login.pl	1707850967781	1707850967855	OK	 
REQUEST	353	login	/cgi-bin/login.pl	1707850967855	1707850967953	OK	 
USER	mainScenario	354	START	1707850968060	1707850968060
REQUEST	353	login	/cgi-bin/nav.pl	1707850967953	1707850968065	OK	 
REQUEST	354	open	/webtours/	1707850968060	1707850968115	OK	 
GROUP	350	Itinerary	1707850966770	1707850968201	427	OK
REQUEST	350	signoff	/cgi-bin/welcome.pl	1707850968201	1707850968280	OK	 
GROUP	349	signoff	1707850967189	1707850968359	166	OK
USER	mainScenario	349	END	1707850959056	1707850968359
REQUEST	354	open	/cgi-bin/welcome.pl	1707850968116	1707850968463	OK	 
REQUEST	350	signoff	/cgi-bin/nav.pl	1707850968280	1707850968463	OK	 
GROUP	352	openflights	1707850967235	1707850968529	295	OK
REQUEST	354	open	/cgi-bin/nav.pl	1707850968463	1707850968555	OK	 
REQUEST	352	ticketattributes	/cgi-bin/reservations.pl	1707850968529	1707850968612	OK	 
GROUP	351	ticketattributes	1707850967360	1707850968717	349	OK
REQUEST	352	ticketattributes	/cgi-bin/reservations.pl	1707850968613	1707850968729	OK	 
REQUEST	351	Itinerary	/cgi-bin/welcome.pl	1707850968717	1707850968792	OK	 
REQUEST	352	ticketattributes	/cgi-bin/reservations.pl	1707850968729	1707850968852	OK	 
REQUEST	351	Itinerary	/cgi-bin/nav.pl	1707850968792	1707850968896	OK	 
USER	mainScenario	355	START	1707850969059	1707850969059
GROUP	353	login	1707850967781	1707850969073	284	OK
REQUEST	355	open	/webtours/	1707850969059	1707850969145	OK	 
REQUEST	353	openflights	/cgi-bin/welcome.pl	1707850969074	1707850969205	OK	 
REQUEST	355	open	/cgi-bin/welcome.pl	1707850969145	1707850969250	OK	 
REQUEST	351	Itinerary	/cgi-bin/itinerary.pl	1707850968897	1707850969287	OK	 
REQUEST	353	openflights	/cgi-bin/reservations.pl	1707850969205	1707850969312	OK	 
GROUP	350	signoff	1707850968201	1707850969462	262	OK
USER	mainScenario	350	END	1707850961059	1707850969462
REQUEST	353	openflights	/cgi-bin/nav.pl	1707850969312	1707850969462	OK	 
GROUP	354	open	1707850968060	1707850969559	494	OK
REQUEST	354	login	/cgi-bin/login.pl	1707850969559	1707850969631	OK	 
REQUEST	355	open	/cgi-bin/nav.pl	1707850969250	1707850969646	OK	 
REQUEST	354	login	/cgi-bin/login.pl	1707850969631	1707850969723	OK	 
REQUEST	354	login	/cgi-bin/nav.pl	1707850969723	1707850969824	OK	 
GROUP	352	ticketattributes	1707850968529	1707850969839	322	OK
REQUEST	352	Itinerary	/cgi-bin/welcome.pl	1707850969839	1707850969900	OK	 
REQUEST	352	Itinerary	/cgi-bin/nav.pl	1707850969901	1707850969990	OK	 
GROUP	351	Itinerary	1707850968717	1707850970287	569	OK
REQUEST	351	signoff	/cgi-bin/welcome.pl	1707850970287	1707850970352	OK	 
REQUEST	352	Itinerary	/cgi-bin/itinerary.pl	1707850969990	1707850970354	OK	 
REQUEST	351	signoff	/cgi-bin/nav.pl	1707850970352	1707850970452	OK	 
GROUP	353	openflights	1707850969073	1707850970459	388	OK
REQUEST	353	ticketattributes	/cgi-bin/reservations.pl	1707850970459	1707850970547	OK	 
REQUEST	353	ticketattributes	/cgi-bin/reservations.pl	1707850970547	1707850970653	OK	 
GROUP	355	open	1707850969059	1707850970659	587	OK
REQUEST	355	login	/cgi-bin/login.pl	1707850970659	1707850970741	OK	 
REQUEST	353	ticketattributes	/cgi-bin/reservations.pl	1707850970653	1707850970788	OK	 
REQUEST	355	login	/cgi-bin/login.pl	1707850970741	1707850970837	OK	 
GROUP	354	login	1707850969559	1707850970847	265	OK
REQUEST	354	openflights	/cgi-bin/welcome.pl	1707850970847	1707850970971	OK	 
REQUEST	355	login	/cgi-bin/nav.pl	1707850970838	1707850970972	OK	 
USER	mainScenario	356	START	1707850971065	1707850971065
REQUEST	356	open	/webtours/	1707850971065	1707850971119	OK	 
REQUEST	354	openflights	/cgi-bin/reservations.pl	1707850970971	1707850971123	OK	 
REQUEST	356	open	/cgi-bin/welcome.pl	1707850971119	1707850971228	OK	 
REQUEST	354	openflights	/cgi-bin/nav.pl	1707850971123	1707850971341	OK	 
GROUP	352	Itinerary	1707850969839	1707850971362	514	OK
REQUEST	356	open	/cgi-bin/nav.pl	1707850971228	1707850971420	OK	 
GROUP	351	signoff	1707850970287	1707850971439	165	OK
USER	mainScenario	351	END	1707850963066	1707850971439
REQUEST	352	signoff	/cgi-bin/welcome.pl	1707850971362	1707850971489	OK	 
REQUEST	352	signoff	/cgi-bin/nav.pl	1707850971489	1707850971580	OK	 
GROUP	353	ticketattributes	1707850970459	1707850971769	329	OK
REQUEST	353	Itinerary	/cgi-bin/welcome.pl	1707850971769	1707850971836	OK	 
REQUEST	353	Itinerary	/cgi-bin/nav.pl	1707850971837	1707850971930	OK	 
GROUP	355	login	1707850970659	1707850971982	312	OK
REQUEST	355	openflights	/cgi-bin/welcome.pl	1707850971982	1707850972112	OK	 
REQUEST	355	openflights	/cgi-bin/reservations.pl	1707850972112	1707850972250	OK	 
GROUP	354	openflights	1707850970847	1707850972329	494	OK
REQUEST	355	openflights	/cgi-bin/nav.pl	1707850972250	1707850972349	OK	 
GROUP	356	open	1707850971065	1707850972437	355	OK
REQUEST	354	ticketattributes	/cgi-bin/reservations.pl	1707850972329	1707850972455	OK	 
REQUEST	356	login	/cgi-bin/login.pl	1707850972437	1707850972524	OK	 
GROUP	352	signoff	1707850971362	1707850972592	218	OK
USER	mainScenario	352	END	1707850964064	1707850972592
REQUEST	356	login	/cgi-bin/login.pl	1707850972525	1707850972748	OK	 
REQUEST	354	ticketattributes	/cgi-bin/reservations.pl	1707850972455	1707850972748	OK	 
REQUEST	356	login	/cgi-bin/nav.pl	1707850972748	1707850972931	OK	 
REQUEST	354	ticketattributes	/cgi-bin/reservations.pl	1707850972748	1707850972935	OK	 
REQUEST	353	Itinerary	/cgi-bin/itinerary.pl	1707850971930	1707850972980	OK	 
USER	mainScenario	357	START	1707850973058	1707850973058
REQUEST	357	open	/webtours/	1707850973058	1707850973093	OK	 
REQUEST	357	open	/cgi-bin/welcome.pl	1707850973093	1707850973153	OK	 
REQUEST	357	open	/cgi-bin/nav.pl	1707850973153	1707850973247	OK	 
GROUP	355	openflights	1707850971982	1707850973352	367	OK
REQUEST	355	ticketattributes	/cgi-bin/reservations.pl	1707850973352	1707850973448	OK	 
REQUEST	355	ticketattributes	/cgi-bin/reservations.pl	1707850973449	1707850973549	OK	 
REQUEST	355	ticketattributes	/cgi-bin/reservations.pl	1707850973549	1707850973652	OK	 
GROUP	356	login	1707850972437	1707850973929	493	OK
GROUP	354	ticketattributes	1707850972329	1707850973944	606	OK
GROUP	353	Itinerary	1707850971769	1707850974008	1210	OK
REQUEST	356	openflights	/cgi-bin/welcome.pl	1707850973929	1707850974038	OK	 
REQUEST	354	Itinerary	/cgi-bin/welcome.pl	1707850973944	1707850974049	OK	 
USER	mainScenario	358	START	1707850974055	1707850974055
REQUEST	358	open	/webtours/	1707850974056	1707850974164	OK	 
REQUEST	356	openflights	/cgi-bin/reservations.pl	1707850974038	1707850974223	OK	 
REQUEST	354	Itinerary	/cgi-bin/nav.pl	1707850974050	1707850974223	OK	 
REQUEST	353	signoff	/cgi-bin/welcome.pl	1707850974008	1707850974223	OK	 
GROUP	357	open	1707850973058	1707850974259	189	OK
REQUEST	358	open	/cgi-bin/welcome.pl	1707850974164	1707850974278	OK	 
REQUEST	353	signoff	/cgi-bin/nav.pl	1707850974223	1707850974453	OK	 
REQUEST	356	openflights	/cgi-bin/nav.pl	1707850974223	1707850974593	OK	 
REQUEST	357	login	/cgi-bin/login.pl	1707850974259	1707850974593	OK	 
REQUEST	358	open	/cgi-bin/nav.pl	1707850974278	1707850974602	OK	 
GROUP	355	ticketattributes	1707850973352	1707850974649	299	OK
REQUEST	357	login	/cgi-bin/login.pl	1707850974593	1707850974684	OK	 
REQUEST	355	Itinerary	/cgi-bin/welcome.pl	1707850974649	1707850974728	OK	 
REQUEST	357	login	/cgi-bin/nav.pl	1707850974684	1707850974780	OK	 
REQUEST	355	Itinerary	/cgi-bin/nav.pl	1707850974728	1707850974830	OK	 
GROUP	353	signoff	1707850974008	1707850975429	445	OK
USER	mainScenario	353	END	1707850966068	1707850975429
GROUP	356	openflights	1707850973929	1707850975602	664	OK
GROUP	358	open	1707850974056	1707850975619	546	OK
REQUEST	356	ticketattributes	/cgi-bin/reservations.pl	1707850975602	1707850975697	OK	 
REQUEST	358	login	/cgi-bin/login.pl	1707850975619	1707850975753	OK	 
GROUP	357	login	1707850974259	1707850975785	521	OK
REQUEST	354	Itinerary	/cgi-bin/itinerary.pl	1707850974223	1707850975810	OK	 
REQUEST	356	ticketattributes	/cgi-bin/reservations.pl	1707850975697	1707850975819	OK	 
REQUEST	358	login	/cgi-bin/login.pl	1707850975753	1707850975962	OK	 
REQUEST	357	openflights	/cgi-bin/welcome.pl	1707850975785	1707850976016	OK	 
REQUEST	356	ticketattributes	/cgi-bin/reservations.pl	1707850975819	1707850976022	OK	 
USER	mainScenario	359	START	1707850976050	1707850976050
REQUEST	358	login	/cgi-bin/nav.pl	1707850975963	1707850976079	OK	 
REQUEST	357	openflights	/cgi-bin/reservations.pl	1707850976016	1707850976127	OK	 
REQUEST	359	open	/webtours/	1707850976050	1707850976134	OK	 
REQUEST	355	Itinerary	/cgi-bin/itinerary.pl	1707850974830	1707850976134	OK	 
REQUEST	359	open	/cgi-bin/welcome.pl	1707850976134	1707850976219	OK	 
REQUEST	357	openflights	/cgi-bin/nav.pl	1707850976127	1707850976269	OK	 
REQUEST	359	open	/cgi-bin/nav.pl	1707850976220	1707850976314	OK	 
GROUP	354	Itinerary	1707850973944	1707850976799	1865	OK
REQUEST	354	signoff	/cgi-bin/welcome.pl	1707850976799	1707850976882	OK	 
REQUEST	354	signoff	/cgi-bin/nav.pl	1707850976882	1707850976973	OK	 
GROUP	356	ticketattributes	1707850975602	1707850977019	420	OK
REQUEST	356	Itinerary	/cgi-bin/welcome.pl	1707850977019	1707850977090	OK	 
GROUP	358	login	1707850975619	1707850977093	459	OK
GROUP	355	Itinerary	1707850974649	1707850977129	1485	OK
REQUEST	358	openflights	/cgi-bin/welcome.pl	1707850977093	1707850977162	OK	 
REQUEST	356	Itinerary	/cgi-bin/nav.pl	1707850977090	1707850977229	OK	 
GROUP	357	openflights	1707850975785	1707850977279	484	OK
GROUP	359	open	1707850976050	1707850977329	263	OK
REQUEST	355	signoff	/cgi-bin/welcome.pl	1707850977129	1707850977335	OK	 
REQUEST	358	openflights	/cgi-bin/reservations.pl	1707850977163	1707850977341	OK	 
GROUP	354	signoff	1707850976799	1707850977979	174	OK
USER	mainScenario	354	END	1707850968060	1707850977979
USER	mainScenario	360	START	1707850978059	1707850978059
REQUEST	357	ticketattributes	/cgi-bin/reservations.pl	1707850977279	1707850978091	OK	 
REQUEST	356	Itinerary	/cgi-bin/itinerary.pl	1707850977230	1707850978092	OK	 
REQUEST	355	signoff	/cgi-bin/nav.pl	1707850977336	1707850978107	OK	 
REQUEST	359	login	/cgi-bin/login.pl	1707850977329	1707850978107	OK	 
REQUEST	360	open	/webtours/	1707850978059	1707850978107	OK	 
REQUEST	358	openflights	/cgi-bin/nav.pl	1707850977341	1707850978107	OK	 
REQUEST	360	open	/cgi-bin/welcome.pl	1707850978107	1707850978326	OK	 
REQUEST	357	ticketattributes	/cgi-bin/reservations.pl	1707850978091	1707850978407	OK	 
REQUEST	359	login	/cgi-bin/login.pl	1707850978107	1707850978415	OK	 
REQUEST	360	open	/cgi-bin/nav.pl	1707850978326	1707850978502	OK	 
REQUEST	357	ticketattributes	/cgi-bin/reservations.pl	1707850978407	1707850978645	OK	 
REQUEST	359	login	/cgi-bin/nav.pl	1707850978415	1707850978652	OK	 
USER	mainScenario	361	START	1707850979059	1707850979059
GROUP	358	openflights	1707850977093	1707850979087	1013	OK
GROUP	356	Itinerary	1707850977019	1707850979089	1072	OK
GROUP	355	signoff	1707850977129	1707850979089	977	OK
USER	mainScenario	355	END	1707850969059	1707850979089
REQUEST	361	open	/webtours/	1707850979059	1707850979096	OK	 
REQUEST	358	ticketattributes	/cgi-bin/reservations.pl	1707850979087	1707850979291	OK	 
REQUEST	361	open	/cgi-bin/welcome.pl	1707850979096	1707850979346	OK	 
REQUEST	356	signoff	/cgi-bin/welcome.pl	1707850979089	1707850979346	OK	 
REQUEST	358	ticketattributes	/cgi-bin/reservations.pl	1707850979291	1707850979450	OK	 
GROUP	360	open	1707850978059	1707850979520	443	OK
REQUEST	356	signoff	/cgi-bin/nav.pl	1707850979347	1707850979580	OK	 
GROUP	357	ticketattributes	1707850977279	1707850979644	1366	OK
GROUP	359	login	1707850977329	1707850979649	1323	OK
REQUEST	357	Itinerary	/cgi-bin/welcome.pl	1707850979645	1707850979838	OK	 
REQUEST	358	ticketattributes	/cgi-bin/reservations.pl	1707850979450	1707850979838	OK	 
REQUEST	359	openflights	/cgi-bin/welcome.pl	1707850979649	1707850979850	OK	 
REQUEST	361	open	/cgi-bin/nav.pl	1707850979347	1707850979943	OK	 
REQUEST	357	Itinerary	/cgi-bin/nav.pl	1707850979838	1707850980033	OK	 
REQUEST	359	openflights	/cgi-bin/reservations.pl	1707850979851	1707850980039	OK	 
REQUEST	360	login	/cgi-bin/login.pl	1707850979520	1707850980138	OK	 
REQUEST	360	login	/cgi-bin/login.pl	1707850980139	1707850980549	OK	 
GROUP	356	signoff	1707850979089	1707850980569	490	OK
USER	mainScenario	356	END	1707850971065	1707850980569
REQUEST	360	login	/cgi-bin/nav.pl	1707850980550	1707850980643	OK	 
REQUEST	359	openflights	/cgi-bin/nav.pl	1707850980039	1707850980668	OK	 
GROUP	358	ticketattributes	1707850979087	1707850980844	751	OK
REQUEST	357	Itinerary	/cgi-bin/itinerary.pl	1707850980034	1707850980872	OK	 
REQUEST	358	Itinerary	/cgi-bin/welcome.pl	1707850980844	1707850980947	OK	 
GROUP	361	open	1707850979059	1707850980968	883	OK
USER	mainScenario	362	START	1707850981049	1707850981049
REQUEST	361	login	/cgi-bin/login.pl	1707850980968	1707850981111	OK	 
REQUEST	362	open	/webtours/	1707850981049	1707850981111	OK	 
REQUEST	358	Itinerary	/cgi-bin/nav.pl	1707850980947	1707850981113	OK	 
REQUEST	362	open	/cgi-bin/welcome.pl	1707850981112	1707850981224	OK	 
REQUEST	361	login	/cgi-bin/login.pl	1707850981112	1707850981568	OK	 
REQUEST	362	open	/cgi-bin/nav.pl	1707850981224	1707850981602	OK	 
GROUP	360	login	1707850979520	1707850981640	1121	OK
GROUP	359	openflights	1707850979649	1707850981671	1018	OK
REQUEST	358	Itinerary	/cgi-bin/itinerary.pl	1707850981113	1707850981726	OK	 
REQUEST	361	login	/cgi-bin/nav.pl	1707850981569	1707850981770	OK	 
GROUP	357	Itinerary	1707850979645	1707850981859	1226	OK
REQUEST	360	openflights	/cgi-bin/welcome.pl	1707850981640	1707850981862	OK	 
REQUEST	359	ticketattributes	/cgi-bin/reservations.pl	1707850981671	1707850981866	OK	 
REQUEST	357	signoff	/cgi-bin/welcome.pl	1707850981859	1707850981987	OK	 
REQUEST	360	openflights	/cgi-bin/reservations.pl	1707850981862	1707850982263	OK	 
REQUEST	357	signoff	/cgi-bin/nav.pl	1707850981988	1707850982397	OK	 
REQUEST	359	ticketattributes	/cgi-bin/reservations.pl	1707850981866	1707850982397	OK	 
REQUEST	360	openflights	/cgi-bin/nav.pl	1707850982264	1707850982483	OK	 
REQUEST	359	ticketattributes	/cgi-bin/reservations.pl	1707850982397	1707850982569	OK	 
GROUP	362	open	1707850981049	1707850982620	552	OK
GROUP	358	Itinerary	1707850980844	1707850982719	882	OK
REQUEST	362	login	/cgi-bin/login.pl	1707850982620	1707850982722	OK	 
GROUP	361	login	1707850980968	1707850982776	800	OK
REQUEST	358	signoff	/cgi-bin/welcome.pl	1707850982719	1707850982884	OK	 
REQUEST	361	openflights	/cgi-bin/welcome.pl	1707850982776	1707850982951	OK	 
REQUEST	362	login	/cgi-bin/login.pl	1707850982723	1707850982954	OK	 
REQUEST	358	signoff	/cgi-bin/nav.pl	1707850982884	1707850983026	OK	 
USER	mainScenario	363	START	1707850983056	1707850983056
REQUEST	363	open	/webtours/	1707850983056	1707850983100	OK	 
REQUEST	361	openflights	/cgi-bin/reservations.pl	1707850982951	1707850983197	OK	 
REQUEST	362	login	/cgi-bin/nav.pl	1707850982954	1707850983205	OK	 
REQUEST	363	open	/cgi-bin/welcome.pl	1707850983100	1707850983284	OK	 
REQUEST	361	openflights	/cgi-bin/nav.pl	1707850983197	1707850983348	OK	 
GROUP	357	signoff	1707850981859	1707850983399	537	OK
USER	mainScenario	357	END	1707850973058	1707850983399
REQUEST	363	open	/cgi-bin/nav.pl	1707850983284	1707850983418	OK	 
GROUP	360	openflights	1707850981640	1707850983491	842	OK
GROUP	359	ticketattributes	1707850981671	1707850983571	898	OK
REQUEST	359	Itinerary	/cgi-bin/welcome.pl	1707850983571	1707850983711	OK	 
REQUEST	359	Itinerary	/cgi-bin/nav.pl	1707850983711	1707850983806	OK	 
REQUEST	360	ticketattributes	/cgi-bin/reservations.pl	1707850983491	1707850983903	OK	 
GROUP	358	signoff	1707850982719	1707850984020	307	OK
USER	mainScenario	358	END	1707850974055	1707850984020
REQUEST	360	ticketattributes	/cgi-bin/reservations.pl	1707850983904	1707850984103	OK	 
GROUP	362	login	1707850982620	1707850984205	584	OK
GROUP	361	openflights	1707850982776	1707850984331	572	OK
REQUEST	360	ticketattributes	/cgi-bin/reservations.pl	1707850984104	1707850984388	OK	 
GROUP	363	open	1707850983056	1707850984438	362	OK
REQUEST	362	openflights	/cgi-bin/welcome.pl	1707850984205	1707850984645	OK	 
REQUEST	361	ticketattributes	/cgi-bin/reservations.pl	1707850984331	1707850984711	OK	 
