RUN	perf.TestSimulation	testsimulation	1707067935604	 	3.0.3
GROUP	275	Itinerary	1707068940238	1707068943040	1796	OK
REQUEST	275	signoff	/cgi-bin/welcome.pl	1707068943040	1707068943125	OK	 
REQUEST	275	signoff	/cgi-bin/nav.pl	1707068943125	1707068943220	OK	 
USER	mainScenario	280	START	1707068943273	1707068943273
REQUEST	280	open	/webtours/	1707068943274	1707068943313	OK	 
REQUEST	280	open	/cgi-bin/welcome.pl	1707068943314	1707068943376	OK	 
GROUP	276	Itinerary	1707068942071	1707068943428	360	OK
REQUEST	280	open	/cgi-bin/nav.pll	1707068943376	1707068943468	OK	 
REQUEST	276	signoff	/cgi-bin/welcome.pl	1707068943428	1707068943516	OK	 
REQUEST	276	signoff	/cgi-bin/nav.pl	1707068943517	1707068943605	OK	 
GROUP	279	open	1707068942293	1707068943758	441	OK
REQUEST	279	login	/cgi-bin/login.pl	1707068943759	1707068943846	OK	 
GROUP	277	ticketattributes	1707068942328	1707068943867	528	OK
GROUP	278	login	1707068942355	1707068943868	522	OK
REQUEST	279	login	/cgi-bin/login.pl	1707068943847	1707068943948	OK	 
REQUEST	277	Itinerary	/cgi-bin/welcome.pl	1707068943867	1707068944015	OK	 
REQUEST	278	openflights	/cgi-bin/welcome.pl	1707068943868	1707068944028	OK	 
REQUEST	279	login	/cgi-bin/nav.pll	1707068943948	1707068944073	OK	 
REQUEST	277	Itinerary	/cgi-bin/nav.pl	1707068944015	1707068944172	OK	 
REQUEST	278	openflights	/cgi-bin/reservations.pl	1707068944029	1707068944190	OK	 
GROUP	275	signoff	1707068943040	1707068944211	180	OK
USER	mainScenario	275	END	1707068934280	1707068944211
REQUEST	278	openflights	/cgi-bin/nav.pl	1707068944191	1707068944287	OK	 
GROUP	280	open	1707068943273	1707068944478	193	OK
REQUEST	280	login	/cgi-bin/login.pl	1707068944478	1707068944566	OK	 
GROUP	276	signoff	1707068943428	1707068944614	176	OK
USER	mainScenario	276	END	1707068936292	1707068944614
REQUEST	280	login	/cgi-bin/login.pl	1707068944567	1707068944719	OK	 
REQUEST	280	login	/cgi-bin/nav.pll	1707068944719	1707068944832	OK	 
GROUP	279	login	1707068943759	1707068945068	313	OK
REQUEST	279	openflights	/cgi-bin/welcome.pl	1707068945068	1707068945162	OK	 
REQUEST	279	openflights	/cgi-bin/reservations.pl	1707068945163	1707068945269	OK	 
GROUP	278	openflights	1707068943868	1707068945288	417	OK
USER	mainScenario	281	START	1707068945288	1707068945288
REQUEST	281	open	/webtours/	1707068945289	1707068945393	OK	 
REQUEST	279	openflights	/cgi-bin/nav.pl	1707068945270	1707068945416	OK	 
REQUEST	278	ticketattributes	/cgi-bin/reservations.pl	1707068945288	1707068945420	OK	 
REQUEST	277	Itinerary	/cgi-bin/itinerary.pl	1707068944173	1707068945441	OK	 
REQUEST	281	open	/cgi-bin/welcome.pl	1707068945394	1707068945455	OK	 
REQUEST	278	ticketattributes	/cgi-bin/reservations.pl	1707068945420	1707068945538	OK	 
REQUEST	281	open	/cgi-bin/nav.pll	1707068945455	1707068945565	OK	 
REQUEST	278	ticketattributes	/cgi-bin/reservations.pl	1707068945538	1707068945640	OK	 
GROUP	280	login	1707068944478	1707068945846	353	OK
REQUEST	280	openflights	/cgi-bin/welcome.pl	1707068945846	1707068945907	OK	 
REQUEST	280	openflights	/cgi-bin/reservations.pl	1707068945908	1707068946323	OK	 
GROUP	279	openflights	1707068945068	1707068946409	346	OK
REQUEST	280	openflights	/cgi-bin/nav.pl	1707068946324	1707068946418	OK	 
GROUP	277	Itinerary	1707068943867	1707068946425	1573	OK
REQUEST	279	ticketattributes	/cgi-bin/reservations.pl	1707068946409	1707068946504	OK	 
REQUEST	277	signoff	/cgi-bin/welcome.pl	1707068946425	1707068946523	OK	 
GROUP	281	open	1707068945289	1707068946568	275	OK
REQUEST	279	ticketattributes	/cgi-bin/reservations.pl	1707068946505	1707068946621	OK	 
GROUP	278	ticketattributes	1707068945288	1707068946645	352	OK
REQUEST	277	signoff	/cgi-bin/nav.pl	1707068946524	1707068946695	OK	 
REQUEST	281	login	/cgi-bin/login.pl	1707068946568	1707068946753	OK	 
REQUEST	279	ticketattributes	/cgi-bin/reservations.pl	1707068946622	1707068946783	OK	 
REQUEST	278	Itinerary	/cgi-bin/welcome.pl	1707068946645	1707068946819	OK	 
REQUEST	281	login	/cgi-bin/login.pl	1707068946753	1707068946854	OK	 
REQUEST	278	Itinerary	/cgi-bin/nav.pl	1707068946820	1707068946921	OK	 
REQUEST	281	login	/cgi-bin/nav.pll	1707068946854	1707068946948	OK	 
REQUEST	278	Itinerary	/cgi-bin/itinerary.pl	1707068946922	1707068947111	OK	 
USER	mainScenario	282	START	1707068947290	1707068947290
REQUEST	282	open	/webtours/	1707068947290	1707068947375	OK	 
GROUP	280	openflights	1707068945846	1707068947415	570	OK
REQUEST	282	open	/cgi-bin/welcome.pl	1707068947375	1707068947501	OK	 
REQUEST	280	ticketattributes	/cgi-bin/reservations.pl	1707068947415	1707068947501	OK	 
REQUEST	282	open	/cgi-bin/nav.pll	1707068947502	1707068947605	OK	 
REQUEST	280	ticketattributes	/cgi-bin/reservations.pl	1707068947502	1707068947618	OK	 
GROUP	277	signoff	1707068946425	1707068947713	269	OK
USER	mainScenario	277	END	1707068938298	1707068947713
REQUEST	280	ticketattributes	/cgi-bin/reservations.pl	1707068947618	1707068947734	OK	 
GROUP	279	ticketattributes	1707068946409	1707068947778	372	OK
REQUEST	279	Itinerary	/cgi-bin/welcome.pl	1707068947778	1707068947917	OK	 
GROUP	281	login	1707068946568	1707068947948	380	OK
GROUP	278	Itinerary	1707068946645	1707068948102	464	OK
REQUEST	281	openflights	/cgi-bin/welcome.pl	1707068947948	1707068948110	OK	 
REQUEST	279	Itinerary	/cgi-bin/nav.pl	1707068947918	1707068948110	OK	 
REQUEST	281	openflights	/cgi-bin/reservations.pl	1707068948111	1707068948316	OK	 
REQUEST	278	signoff	/cgi-bin/welcome.pl	1707068948102	1707068948323	OK	 
REQUEST	281	openflights	/cgi-bin/nav.pl	1707068948316	1707068948561	OK	 
REQUEST	278	signoff	/cgi-bin/nav.pl	1707068948324	1707068948573	OK	 
GROUP	282	open	1707068947290	1707068948608	314	OK
GROUP	280	ticketattributes	1707068947415	1707068948728	318	OK
REQUEST	282	login	/cgi-bin/login.pl	1707068948608	1707068948839	OK	 
REQUEST	280	Itinerary	/cgi-bin/welcome.pl	1707068948729	1707068948839	OK	 
REQUEST	280	Itinerary	/cgi-bin/nav.pl	1707068948840	1707068949043	OK	 
REQUEST	282	login	/cgi-bin/login.pl	1707068948840	1707068949043	OK	 
REQUEST	280	Itinerary	/cgi-bin/itinerary.pl	1707068949044	1707068949192	OK	 
REQUEST	282	login	/cgi-bin/nav.pll	1707068949044	1707068949202	OK	 
USER	mainScenario	283	START	1707068949288	1707068949288
REQUEST	283	open	/webtours/	1707068949289	1707068949498	OK	 
REQUEST	283	open	/cgi-bin/welcome.pl	1707068949498	1707068949567	OK	 
GROUP	281	openflights	1707068947948	1707068949584	612	OK
GROUP	278	signoff	1707068948102	1707068949588	470	OK
USER	mainScenario	278	END	1707068940295	1707068949588
REQUEST	279	Itinerary	/cgi-bin/itinerary.pl	1707068948111	1707068949584	OK	 
REQUEST	281	ticketattributes	/cgi-bin/reservations.pl	1707068949585	1707068949660	OK	 
REQUEST	283	open	/cgi-bin/nav.pll	1707068949568	1707068949705	OK	 
REQUEST	281	ticketattributes	/cgi-bin/reservations.pl	1707068949660	1707068949761	OK	 
REQUEST	281	ticketattributes	/cgi-bin/reservations.pl	1707068949762	1707068949871	OK	 
GROUP	280	Itinerary	1707068948729	1707068950198	461	OK
GROUP	282	login	1707068948608	1707068950229	592	OK
REQUEST	280	signoff	/cgi-bin/welcome.pl	1707068950198	1707068950262	OK	 
REQUEST	282	openflights	/cgi-bin/welcome.pl	1707068950229	1707068950320	OK	 
REQUEST	280	signoff	/cgi-bin/nav.pl	1707068950263	1707068950356	OK	 
REQUEST	282	openflights	/cgi-bin/reservations.pl	1707068950320	1707068950594	OK	 
GROUP	279	Itinerary	1707068947778	1707068950606	1804	OK
REQUEST	282	openflights	/cgi-bin/nav.pl	1707068950595	1707068950679	OK	 
GROUP	283	open	1707068949289	1707068950718	415	OK
REQUEST	279	signoff	/cgi-bin/welcome.pl	1707068950606	1707068950725	OK	 
REQUEST	283	login	/cgi-bin/login.pl	1707068950718	1707068950782	OK	 
REQUEST	279	signoff	/cgi-bin/nav.pl	1707068950726	1707068950846	OK	 
GROUP	281	ticketattributes	1707068949585	1707068950870	285	OK
REQUEST	283	login	/cgi-bin/login.pl	1707068950783	1707068950877	OK	 
REQUEST	281	Itinerary	/cgi-bin/welcome.pl	1707068950871	1707068950937	OK	 
REQUEST	283	login	/cgi-bin/nav.pll	1707068950878	1707068951003	OK	 
REQUEST	281	Itinerary	/cgi-bin/nav.pl	1707068950937	1707068951027	OK	 
USER	mainScenario	284	START	1707068951294	1707068951294
GROUP	280	signoff	1707068950198	1707068951342	157	OK
USER	mainScenario	280	END	1707068943273	1707068951342
REQUEST	284	open	/webtours/	1707068951295	1707068951378	OK	 
REQUEST	284	open	/cgi-bin/welcome.pl	1707068951379	1707068951470	OK	 
REQUEST	284	open	/cgi-bin/nav.pll	1707068951470	1707068951574	OK	 
GROUP	282	openflights	1707068950229	1707068951667	449	OK
REQUEST	282	ticketattributes	/cgi-bin/reservations.pl	1707068951667	1707068951801	OK	 
GROUP	279	signoff	1707068950606	1707068951837	239	OK
USER	mainScenario	279	END	1707068942292	1707068951838
REQUEST	282	ticketattributes	/cgi-bin/reservations.pl	1707068951802	1707068951948	OK	 
GROUP	283	login	1707068950718	1707068952008	283	OK
REQUEST	282	ticketattributes	/cgi-bin/reservations.pl	1707068951948	1707068952052	OK	 
REQUEST	283	openflights	/cgi-bin/welcome.pl	1707068952008	1707068952076	OK	 
REQUEST	283	openflights	/cgi-bin/reservations.pl	1707068952077	1707068952184	OK	 
REQUEST	283	openflights	/cgi-bin/nav.pl	1707068952185	1707068952313	OK	 
GROUP	284	open	1707068951295	1707068952584	278	OK
REQUEST	284	login	/cgi-bin/login.pl	1707068952585	1707068952664	OK	 
REQUEST	284	login	/cgi-bin/login.pl	1707068952665	1707068952758	OK	 
REQUEST	284	login	/cgi-bin/nav.pll	1707068952759	1707068952845	OK	 
REQUEST	281	Itinerary	/cgi-bin/itinerary.pl	1707068951028	1707068952840	OK	 
GROUP	282	ticketattributes	1707068951667	1707068953039	384	OK
REQUEST	282	Itinerary	/cgi-bin/welcome.pl	1707068953039	1707068953121	OK	 
REQUEST	282	Itinerary	/cgi-bin/nav.pl	1707068953121	1707068953213	OK	 
USER	mainScenario	285	START	1707068953288	1707068953288
GROUP	283	openflights	1707068952008	1707068953318	303	OK
REQUEST	285	open	/webtours/	1707068953289	1707068953325	OK	 
REQUEST	283	ticketattributes	/cgi-bin/reservations.pl	1707068953318	1707068953404	OK	 
REQUEST	285	open	/cgi-bin/welcome.pl	1707068953325	1707068953444	OK	 
REQUEST	283	ticketattributes	/cgi-bin/reservations.pl	1707068953405	1707068953516	OK	 
REQUEST	285	open	/cgi-bin/nav.pll	1707068953444	1707068953583	OK	 
REQUEST	283	ticketattributes	/cgi-bin/reservations.pl	1707068953517	1707068953644	OK	 
GROUP	281	Itinerary	1707068950870	1707068953848	1968	OK
GROUP	284	login	1707068952585	1707068953848	258	OK
REQUEST	282	Itinerary	/cgi-bin/itinerary.pl	1707068953214	1707068953921	OK	 
REQUEST	281	signoff	/cgi-bin/welcome.pl	1707068953848	1707068953946	OK	 
REQUEST	284	openflights	/cgi-bin/welcome.pl	1707068953848	1707068953962	OK	 
REQUEST	281	signoff	/cgi-bin/nav.pl	1707068953947	1707068954096	OK	 
REQUEST	284	openflights	/cgi-bin/reservations.pl	1707068953962	1707068954114	OK	 
REQUEST	284	openflights	/cgi-bin/nav.pl	1707068954115	1707068954206	OK	 
GROUP	285	open	1707068953289	1707068954614	294	OK
GROUP	283	ticketattributes	1707068953318	1707068954618	324	OK
REQUEST	285	login	/cgi-bin/login.pl	1707068954614	1707068954689	OK	 
REQUEST	283	Itinerary	/cgi-bin/welcome.pl	1707068954618	1707068954723	OK	 
REQUEST	285	login	/cgi-bin/login.pl	1707068954689	1707068954782	OK	 
REQUEST	283	Itinerary	/cgi-bin/nav.pl	1707068954724	1707068954830	OK	 
REQUEST	285	login	/cgi-bin/nav.pll	1707068954783	1707068954873	OK	 
GROUP	282	Itinerary	1707068953039	1707068954926	881	OK
GROUP	281	signoff	1707068953848	1707068955068	247	OK
USER	mainScenario	281	END	1707068945288	1707068955068
REQUEST	282	signoff	/cgi-bin/welcome.pl	1707068954927	1707068955132	OK	 
GROUP	284	openflights	1707068953848	1707068955206	357	OK
USER	mainScenario	286	START	1707068955288	1707068955288
REQUEST	286	open	/webtours/	1707068955289	1707068955333	OK	 
REQUEST	284	ticketattributes	/cgi-bin/reservations.pl	1707068955207	1707068955406	OK	 
REQUEST	282	signoff	/cgi-bin/nav.pl	1707068955133	1707068955407	OK	 
REQUEST	286	open	/cgi-bin/welcome.pl	1707068955333	1707068955433	OK	 
REQUEST	283	Itinerary	/cgi-bin/itinerary.pl	1707068954831	1707068955477	OK	 
REQUEST	284	ticketattributes	/cgi-bin/reservations.pl	1707068955408	1707068955511	OK	 
REQUEST	286	open	/cgi-bin/nav.pll	1707068955434	1707068955542	OK	 
REQUEST	284	ticketattributes	/cgi-bin/reservations.pl	1707068955512	1707068955612	OK	 
GROUP	285	login	1707068954614	1707068955860	258	OK
REQUEST	285	openflights	/cgi-bin/welcome.pl	1707068955860	1707068955923	OK	 
REQUEST	285	openflights	/cgi-bin/reservations.pl	1707068955924	1707068956027	OK	 
REQUEST	285	openflights	/cgi-bin/nav.pl	1707068956028	1707068956118	OK	 
GROUP	282	signoff	1707068954927	1707068956408	479	OK
USER	mainScenario	282	END	1707068947290	1707068956408
GROUP	283	Itinerary	1707068954618	1707068956485	857	OK
REQUEST	283	signoff	/cgi-bin/welcome.pl	1707068956485	1707068956543	OK	 
GROUP	286	open	1707068955289	1707068956548	252	OK
REQUEST	286	login	/cgi-bin/login.pl	1707068956548	1707068956614	OK	 
GROUP	284	ticketattributes	1707068955206	1707068956624	402	OK
REQUEST	283	signoff	/cgi-bin/nav.pl	1707068956544	1707068956656	OK	 
REQUEST	284	Itinerary	/cgi-bin/welcome.pl	1707068956624	1707068956717	OK	 
REQUEST	286	login	/cgi-bin/login.pl	1707068956615	1707068956742	OK	 
REQUEST	284	Itinerary	/cgi-bin/nav.pl	1707068956718	1707068956809	OK	 
REQUEST	286	login	/cgi-bin/nav.pll	1707068956742	1707068956837	OK	 
REQUEST	284	Itinerary	/cgi-bin/itinerary.pl	1707068956809	1707068957053	OK	 
GROUP	285	openflights	1707068955860	1707068957108	256	OK
REQUEST	285	ticketattributes	/cgi-bin/reservations.pl	1707068957108	1707068957179	OK	 
REQUEST	285	ticketattributes	/cgi-bin/reservations.pl	1707068957180	1707068957282	OK	 
USER	mainScenario	287	START	1707068957295	1707068957295
REQUEST	285	ticketattributes	/cgi-bin/reservations.pl	1707068957282	1707068957382	OK	 
REQUEST	287	open	/webtours/	1707068957295	1707068957391	OK	 
REQUEST	287	open	/cgi-bin/welcome.pl	1707068957392	1707068957469	OK	 
REQUEST	287	open	/cgi-bin/nav.pll	1707068957470	1707068957639	OK	 
GROUP	283	signoff	1707068956485	1707068957658	170	OK
USER	mainScenario	283	END	1707068949288	1707068957658
GROUP	286	login	1707068956548	1707068957848	288	OK
GROUP	284	Itinerary	1707068956624	1707068958047	428	OK
REQUEST	286	openflights	/cgi-bin/welcome.pl	1707068957848	1707068958051	OK	 
REQUEST	286	openflights	/cgi-bin/reservations.pl	1707068958051	1707068958168	OK	 
REQUEST	284	signoff	/cgi-bin/welcome.pl	1707068958047	1707068958216	OK	 
USER	mainScenario	288	START	1707068958268	1707068958268
REQUEST	286	openflights	/cgi-bin/nav.pl	1707068958169	1707068958280	OK	 
GROUP	285	ticketattributes	1707068957108	1707068958388	273	OK
REQUEST	284	signoff	/cgi-bin/nav.pl	1707068958217	1707068958392	OK	 
REQUEST	288	open	/webtours/	1707068958269	1707068958561	OK	 
REQUEST	285	Itinerary	/cgi-bin/welcome.pl	1707068958388	1707068958561	OK	 
GROUP	287	open	1707068957295	1707068958653	342	OK
REQUEST	285	Itinerary	/cgi-bin/nav.pl	1707068958561	1707068958664	OK	 
REQUEST	288	open	/cgi-bin/welcome.pl	1707068958561	1707068958727	OK	 
REQUEST	287	login	/cgi-bin/login.pl	1707068958654	1707068958728	OK	 
REQUEST	288	open	/cgi-bin/nav.pll	1707068958728	1707068958976	OK	 
REQUEST	287	login	/cgi-bin/login.pl	1707068958728	1707068958976	OK	 
REQUEST	287	login	/cgi-bin/nav.pll	1707068958977	1707068959181	OK	 
GROUP	286	openflights	1707068957848	1707068959294	431	OK
GROUP	284	signoff	1707068958047	1707068959388	344	OK
USER	mainScenario	284	END	1707068951294	1707068959388
REQUEST	286	ticketattributes	/cgi-bin/reservations.pl	1707068959295	1707068959395	OK	 
REQUEST	286	ticketattributes	/cgi-bin/reservations.pl	1707068959396	1707068959517	OK	 
REQUEST	286	ticketattributes	/cgi-bin/reservations.pl	1707068959518	1707068959692	OK	 
GROUP	288	open	1707068958269	1707068959993	706	OK
REQUEST	288	login	/cgi-bin/login.pl	1707068959994	1707068960069	OK	 
REQUEST	288	login	/cgi-bin/login.pl	1707068960070	1707068960162	OK	 
GROUP	287	login	1707068958654	1707068960180	526	OK
REQUEST	288	login	/cgi-bin/nav.pll	1707068960163	1707068960258	OK	 
REQUEST	285	Itinerary	/cgi-bin/itinerary.pl	1707068958664	1707068960255	OK	 
USER	mainScenario	289	START	1707068960273	1707068960273
REQUEST	287	openflights	/cgi-bin/welcome.pl	1707068960181	1707068960283	OK	 
REQUEST	289	open	/webtours/	1707068960274	1707068960354	OK	 
REQUEST	287	openflights	/cgi-bin/reservations.pl	1707068960284	1707068960402	OK	 
REQUEST	289	open	/cgi-bin/welcome.pl	1707068960355	1707068960446	OK	 
REQUEST	287	openflights	/cgi-bin/nav.pl	1707068960403	1707068960484	OK	 
REQUEST	289	open	/cgi-bin/nav.pll	1707068960447	1707068960537	OK	 
GROUP	286	ticketattributes	1707068959294	1707068960679	395	OK
REQUEST	286	Itinerary	/cgi-bin/welcome.pl	1707068960679	1707068960743	OK	 
REQUEST	286	Itinerary	/cgi-bin/nav.pl	1707068960743	1707068960834	OK	 
REQUEST	286	Itinerary	/cgi-bin/itinerary.pl	1707068960835	1707068960998	OK	 
GROUP	285	Itinerary	1707068958388	1707068961258	1867	OK
GROUP	288	login	1707068959993	1707068961274	262	OK
REQUEST	285	signoff	/cgi-bin/welcome.pl	1707068961259	1707068961321	OK	 
REQUEST	288	openflights	/cgi-bin/welcome.pl	1707068961274	1707068961372	OK	 
GROUP	287	openflights	1707068960180	1707068961491	301	OK
GROUP	289	open	1707068960274	1707068961568	261	OK
REQUEST	288	openflights	/cgi-bin/reservations.pl	1707068961373	1707068961632	OK	 
REQUEST	285	signoff	/cgi-bin/nav.pl	1707068961322	1707068961632	OK	 
REQUEST	287	ticketattributes	/cgi-bin/reservations.pl	1707068961491	1707068961632	OK	 
REQUEST	289	login	/cgi-bin/login.pl	1707068961568	1707068961659	OK	 
REQUEST	288	openflights	/cgi-bin/nav.pl	1707068961633	1707068961765	OK	 
REQUEST	287	ticketattributes	/cgi-bin/reservations.pl	1707068961633	1707068961802	OK	 
REQUEST	289	login	/cgi-bin/login.pl	1707068961659	1707068961812	OK	 
REQUEST	287	ticketattributes	/cgi-bin/reservations.pl	1707068961803	1707068961948	OK	 
REQUEST	289	login	/cgi-bin/nav.pll	1707068961812	1707068961958	OK	 
GROUP	286	Itinerary	1707068960679	1707068961991	318	OK
REQUEST	286	signoff	/cgi-bin/welcome.pl	1707068961991	1707068962056	OK	 
REQUEST	286	signoff	/cgi-bin/nav.pl	1707068962056	1707068962272	OK	 
USER	mainScenario	290	START	1707068962288	1707068962288
GROUP	285	signoff	1707068961258	1707068962630	372	OK
USER	mainScenario	285	END	1707068953288	1707068962630
GROUP	288	openflights	1707068961274	1707068962755	489	OK
GROUP	289	login	1707068961568	1707068962940	390	OK
GROUP	287	ticketattributes	1707068961491	1707068962956	455	OK
GROUP	286	signoff	1707068961991	1707068963284	281	OK
USER	mainScenario	286	END	1707068955288	1707068963285
USER	mainScenario	291	START	1707068964288	1707068964288
REQUEST	287	Itinerary	/cgi-bin/welcome.pl	1707068962956	1707068964661	OK	 
REQUEST	291	open	/webtours/	1707068964289	1707068964665	OK	 
REQUEST	288	ticketattributes	/cgi-bin/reservations.pl	1707068962756	1707068964665	OK	 
REQUEST	290	open	/webtours/	1707068962289	1707068964802	OK	 
REQUEST	291	open	/cgi-bin/welcome.pl	1707068964665	1707068964858	OK	 
REQUEST	287	Itinerary	/cgi-bin/nav.pl	1707068964661	1707068964858	OK	 
REQUEST	288	ticketattributes	/cgi-bin/reservations.pl	1707068964665	1707068964859	OK	 
REQUEST	289	openflights	/cgi-bin/welcome.pl	1707068962941	1707068965011	OK	 
REQUEST	290	open	/cgi-bin/welcome.pl	1707068964802	1707068965278	OK	 
REQUEST	291	open	/cgi-bin/nav.pll	1707068964858	1707068965278	OK	 
REQUEST	288	ticketattributes	/cgi-bin/reservations.pl	1707068964859	1707068965278	OK	 
REQUEST	289	openflights	/cgi-bin/reservations.pl	1707068965012	1707068965382	OK	 
REQUEST	290	open	/cgi-bin/nav.pll	1707068965278	1707068965382	OK	 
REQUEST	289	openflights	/cgi-bin/nav.pl	1707068965382	1707068965627	OK	 
GROUP	288	ticketattributes	1707068962755	1707068966273	2522	OK
GROUP	291	open	1707068964289	1707068966288	989	OK
USER	mainScenario	292	START	1707068966289	1707068966289
GROUP	290	open	1707068962288	1707068966398	3093	OK
REQUEST	288	Itinerary	/cgi-bin/welcome.pl	1707068966273	1707068966416	OK	 
REQUEST	291	login	/cgi-bin/login.pl	1707068966289	1707068966416	OK	 
REQUEST	292	open	/webtours/	1707068966289	1707068966454	OK	 
GROUP	289	openflights	1707068962940	1707068966633	2685	OK
REQUEST	288	Itinerary	/cgi-bin/nav.pl	1707068966417	1707068966804	OK	 
REQUEST	291	login	/cgi-bin/login.pl	1707068966417	1707068966805	OK	 
REQUEST	292	open	/cgi-bin/welcome.pl	1707068966455	1707068966805	OK	 
REQUEST	290	login	/cgi-bin/login.pl	1707068966398	1707068966804	OK	 
REQUEST	289	ticketattributes	/cgi-bin/reservations.pl	1707068966633	1707068966805	OK	 
REQUEST	289	ticketattributes	/cgi-bin/reservations.pl	1707068966806	1707068967164	OK	 
REQUEST	290	login	/cgi-bin/login.pl	1707068966805	1707068967171	OK	 
REQUEST	292	open	/cgi-bin/nav.pll	1707068966805	1707068967171	OK	 
REQUEST	291	login	/cgi-bin/nav.pll	1707068966805	1707068967171	OK	 
REQUEST	288	Itinerary	/cgi-bin/itinerary.pl	1707068966805	1707068967197	OK	 
REQUEST	289	ticketattributes	/cgi-bin/reservations.pl	1707068967165	1707068967300	OK	 
REQUEST	290	login	/cgi-bin/nav.pll	1707068967171	1707068967355	OK	 
GROUP	291	login	1707068966288	1707068968172	881	OK
GROUP	292	open	1707068966289	1707068968187	881	OK
GROUP	288	Itinerary	1707068966273	1707068968188	922	OK
USER	mainScenario	293	START	1707068968268	1707068968268
GROUP	289	ticketattributes	1707068966633	1707068968298	665	OK
REQUEST	291	openflights	/cgi-bin/welcome.pl	1707068968172	1707068968311	OK	 
REQUEST	293	open	/webtours/	1707068968269	1707068968328	OK	 
REQUEST	288	signoff	/cgi-bin/welcome.pl	1707068968188	1707068968340	OK	 
REQUEST	292	login	/cgi-bin/login.pl	1707068968188	1707068968348	OK	 
GROUP	290	login	1707068966398	1707068968358	956	OK
REQUEST	289	Itinerary	/cgi-bin/welcome.pl	1707068968298	1707068968450	OK	 
REQUEST	293	open	/cgi-bin/welcome.pl	1707068968328	1707068968652	OK	 
REQUEST	291	openflights	/cgi-bin/reservations.pl	1707068968311	1707068968664	OK	 
REQUEST	288	signoff	/cgi-bin/nav.pl	1707068968340	1707068968718	OK	 
REQUEST	289	Itinerary	/cgi-bin/nav.pl	1707068968451	1707068968725	OK	 
REQUEST	292	login	/cgi-bin/login.pl	1707068968349	1707068968725	OK	 
REQUEST	290	openflights	/cgi-bin/welcome.pl	1707068968358	1707068968725	OK	 
REQUEST	291	openflights	/cgi-bin/nav.pl	1707068968665	1707068968764	OK	 
REQUEST	287	Itinerary	/cgi-bin/itinerary.pl	1707068964858	1707068968859	OK	 
REQUEST	293	open	/cgi-bin/nav.pll	1707068968652	1707068968971	OK	 
REQUEST	292	login	/cgi-bin/nav.pll	1707068968725	1707068968991	OK	 
REQUEST	290	openflights	/cgi-bin/reservations.pl	1707068968725	1707068969000	OK	 
REQUEST	290	openflights	/cgi-bin/nav.pl	1707068969001	1707068969114	OK	 
GROUP	288	signoff	1707068968188	1707068969731	530	OK
USER	mainScenario	288	END	1707068958268	1707068969731
GROUP	291	openflights	1707068968172	1707068969763	591	OK
GROUP	287	Itinerary	1707068962956	1707068969840	5903	OK
REQUEST	291	ticketattributes	/cgi-bin/reservations.pl	1707068969763	1707068969857	OK	 
REQUEST	287	signoff	/cgi-bin/welcome.pl	1707068969840	1707068969922	OK	 
GROUP	293	open	1707068968269	1707068969996	702	OK
GROUP	292	login	1707068968187	1707068969998	802	OK
REQUEST	291	ticketattributes	/cgi-bin/reservations.pl	1707068969857	1707068970008	OK	 
REQUEST	287	signoff	/cgi-bin/nav.pl	1707068969923	1707068970035	OK	 
GROUP	290	openflights	1707068968358	1707068970108	755	OK
REQUEST	293	login	/cgi-bin/login.pl	1707068969997	1707068970198	OK	 
REQUEST	292	openflights	/cgi-bin/welcome.pl	1707068969998	1707068970216	OK	 
REQUEST	291	ticketattributes	/cgi-bin/reservations.pl	1707068970009	1707068970275	OK	 
USER	mainScenario	294	START	1707068970277	1707068970277
REQUEST	290	ticketattributes	/cgi-bin/reservations.pl	1707068970108	1707068970284	OK	 
REQUEST	292	openflights	/cgi-bin/reservations.pl	1707068970216	1707068970452	OK	 
REQUEST	293	login	/cgi-bin/login.pl	1707068970198	1707068970474	OK	 
REQUEST	294	open	/webtours/	1707068970278	1707068970490	OK	 
REQUEST	290	ticketattributes	/cgi-bin/reservations.pl	1707068970285	1707068970494	OK	 
REQUEST	292	openflights	/cgi-bin/nav.pl	1707068970452	1707068970560	OK	 
REQUEST	294	open	/cgi-bin/welcome.pl	1707068970491	1707068970824	OK	 
REQUEST	293	login	/cgi-bin/nav.pll	1707068970475	1707068970824	OK	 
REQUEST	290	ticketattributes	/cgi-bin/reservations.pl	1707068970495	1707068970824	OK	 
REQUEST	294	open	/cgi-bin/nav.pll	1707068970824	1707068970904	OK	 
GROUP	287	signoff	1707068969840	1707068971044	194	OK
USER	mainScenario	287	END	1707068957295	1707068971044
GROUP	291	ticketattributes	1707068969763	1707068971278	511	OK
REQUEST	291	Itinerary	/cgi-bin/welcome.pl	1707068971279	1707068971363	OK	 
REQUEST	291	Itinerary	/cgi-bin/nav.pl	1707068971364	1707068971458	OK	 
GROUP	292	openflights	1707068969998	1707068971558	562	OK
REQUEST	292	ticketattributes	/cgi-bin/reservations.pl	1707068971559	1707068971777	OK	 
GROUP	293	login	1707068969996	1707068971822	826	OK
GROUP	290	ticketattributes	1707068970108	1707068971837	714	OK
REQUEST	289	Itinerary	/cgi-bin/itinerary.pl	1707068968726	1707068971885	OK	 
REQUEST	292	ticketattributes	/cgi-bin/reservations.pl	1707068971778	1707068971920	OK	 
GROUP	294	open	1707068970278	1707068971930	625	OK
